Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.8150354617368428,0.09692848713177124,0.05676204141502141,0.03063125017121497,0.0075898110362155515
0.9468237873068407,0.036222663887095115,0.013163714567075789,0.007668622219982677,0.002119786542851985
0.7877471005550939,0.15527547748868661,0.04196273778045257,0.021855605198213293,0.005997121515406584
0.859408702005187,0.10646229048788027,0.02153063922722415,0.016073945410215725,0.004097185885313144
0.9049464523071951,0.046827260930178236,0.04004147984550592,0.015862215310328966,0.0038305894808439854
0.9306086478355107,0.03793078082891447,0.022840673288440107,0.010685994476173438,0.0033902451011450997
0.8542790064147896,0.09253111927272656,0.048671864954870955,0.015340230240440005,0.004096718423090356
0.8841108285841168,0.0724752798269203,0.024591345983421442,0.01790941103454771,0.007207698226972461
0.9146843247466216,0.05453855308575541,0.018510678038461334,0.013241013341905413,0.004166437538317534
0.911408488939773,0.05467405733654497,0.0215089224721894,0.013223062196769303,0.003098970906634397
0.9521697485639773,0.03024982303386753,0.01178696684074644,0.0072388310675074435,0.0016978556631178888
0.8938122400659785,0.06262529642416668,0.02603914673754659,0.018292241344789514,0.004830332675307209
0.8451700529708522,0.10141860730270194,0.03218401284349923,0.022063643746875614,0.006963949143194429
0.876549644302311,0.09854066225950095,0.029602583676264813,0.018396173682299757,0.007514071225293131
0.7479411808757129,0.059462088075270224,0.049798722592262284,0.07371566919453396,0.07823210703630351
0.9129480669721017,0.063694403644506,0.021014617922573833,0.009771511483286826,0.002357441284104677
0.917198811999246,0.04317205135243809,0.025164672942776124,0.015012248310530878,0.003699267522631652
0.9019599351950207,0.05826712600658984,0.030821260672339812,0.012855765826266,0.003829911516067118
0.9082451636820938,0.06327570447837538,0.021810166350977146,0.011406463414164715,0.002819705122719409
0.92460680538845,0.048265286005172096,0.01991063796586168,0.009582549735441592,0.0025667509471421204
0.9647491080242769,0.02050249824050377,0.014701672586964878,0.005522217790616966,0.001793978839581355
0.9056173557569986,0.05602257536745565,0.026360268976116766,0.013061329599712863,0.003477272393066881
0.9638639950671491,0.02181476322609854,0.011706825693467905,0.0056039433224602106,0.0014175024721591503
0.9495339573358182,0.0341548852061382,0.012555792675276454,0.005176139451936666,0.0015186683526969172
0.8968638077422326,0.0576636350323243,0.038655640500797964,0.016057922357022015,0.0041506350724142506
0.8787368625762904,0.0768882704005727,0.03258350608313289,0.015162317268490865,0.004090989358951477
0.8933532758850921,0.060973004484924744,0.03573239214509229,0.01424979786494494,0.00470628944483542
0.8988325904447546,0.048467511768595976,0.03929609097088335,0.01644369125907416,0.0060724051413710125
0.8740074221098103,0.06977709849840949,0.040094628169040046,0.022000662157081324,0.008126434173552322
0.8760907244479869,0.0628116878227567,0.04136377113147433,0.022256414554383562,0.006206129883356831
0.9495777559176484,0.035014696119478356,0.012969240293293351,0.005400071728432452,0.00158798124411151
0.943551331184628,0.03804652565493261,0.013387778102543524,0.006369828042158232,0.0018567834877132115
0.9034529244545809,0.055979886310818835,0.026653992124735203,0.013049482339397685,0.004070998900488922
0.9053363029383427,0.05146894478030633,0.02881760794203208,0.015219184403801897,0.003859464577556682
0.9273951206882673,0.0457916855411119,0.02130928773535209,0.008752369094549853,0.0019224546408478755
0.8625097373863979,0.0898542692176789,0.05318086279919445,0.018769607971668177,0.004812140441308838
0.9094225336272009,0.056136253593121556,0.025580525038129437,0.01186982431632243,0.003749580185368801
0.9360190937384706,0.04382895977976489,0.01350118505725502,0.009471057399318137,0.0031456204533871954
0.8571871501367542,0.11668385030588603,0.0315992538808106,0.015266349899012831,0.005204498733623297
0.938676588761776,0.03782394421270513,0.01619545083161499,0.008178580154860199,0.0017309328288765578
0.8835588806732267,0.06458258887126216,0.03322521054114768,0.018653029583725476,0.004354077695691683
0.869365790866637,0.08657635973711167,0.033410554141628454,0.019591067357532632,0.005593946249030456
0.9057813991429059,0.044446761497567114,0.030069955843946602,0.01707370033008067,0.006239936683153597
0.9092290768115232,0.0533155944764263,0.021593018073580092,0.015115908848571826,0.003816397477420888
0.8639472151880087,0.08696997431590732,0.030218227101666564,0.020593298300611282,0.004790889753640245
0.9302077484085068,0.04197267998589914,0.02223890181268024,0.008430266066478032,0.002703319550857948
0.8516760024253816,0.08189180329481476,0.056815376432975455,0.0187911496668959,0.005987767038339269
0.8918895936901821,0.06923575493038368,0.027731541452059957,0.01683397741611419,0.004009214021738294
0.8814934097343723,0.06642753595202143,0.03491969109717255,0.019791303159394865,0.00505192786453531
0.8585487538727551,0.09225426652993346,0.04365182835283971,0.02105701113582465,0.005790709628662433
0.9286769778654888,0.04945125519309193,0.016618299402263177,0.0073865351934351885,0.0017839043931895638
0.9195092036294378,0.06983142463737352,0.011750754762195389,0.01066893870536465,0.0037270415194827363
0.9212802818546234,0.059115172000330875,0.01509821121200865,0.007683190084103743,0.0016633971941546236
0.935325018988755,0.04137200060693654,0.017036781426427693,0.007697963696514408,0.0027512379331962418
0.9006132826782284,0.0679672944626246,0.023629483229895408,0.010811118965938891,0.002850577309652405
0.9292083881370751,0.04972841271757064,0.013995787873553807,0.010383244430615574,0.0029889023866225364
