Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.9058336687872224,0.0482556384909824,0.014107800750041017,0.01948662195130755,0.012316270020446805
0.906504003668877,0.05273750703674336,0.015241783451856736,0.0170937618970313,0.00842294394549162
0.883063733858844,0.05997720547526018,0.025145897421682627,0.02199789281788904,0.009815270426324327
0.9145763233456959,0.052237290628181186,0.013793424210197122,0.014069664915319134,0.005323296900606516
0.8633855543994804,0.07356962865485837,0.027007313956489552,0.02561776260273268,0.010419740386438961
0.8890720766536414,0.06566990733862031,0.023942704643302525,0.01330158691977915,0.008013724444656764
0.9524099778009489,0.03056137551117924,0.00805841189395535,0.006310119183739359,0.002660115610176875
0.9460660236772255,0.028748480546166227,0.011296477130923683,0.009694847828368125,0.004194170817316383
0.9348735596961478,0.03658281708051555,0.011086208437558837,0.011828899983061653,0.005628514802716117
0.9379625846562477,0.04077037655080872,0.01018350485282113,0.007704223235949457,0.0033793107041728797
0.8503561282534146,0.06882520092993666,0.0501667409527222,0.019043079782255293,0.011608850081671342
0.9437229057445354,0.03158402012111951,0.013716226169635203,0.008076953431640978,0.0028998945330688643
0.8271476173206589,0.1228704294937223,0.0218694812482497,0.019643506867777546,0.008468965069591492
0.8682628033255064,0.07525667566554661,0.029517901812463606,0.01857231336159719,0.008390305834886235
0.9202049440772974,0.043057139540831034,0.019755228806113856,0.011837741841684372,0.005144945734073248
0.9144795983458848,0.05089193435520036,0.01946367717901242,0.01032543965647175,0.004839350463430557
0.8609876739531771,0.08687595947198537,0.028269160299463525,0.01436744846913886,0.009499757806235005
0.7335818462828381,0.1487201483722412,0.059743963348527766,0.04165540435009278,0.016298637646300396
0.8861061147339995,0.07439926755743015,0.0193502832071216,0.013036127132373223,0.0071082073690753676
0.899739982575096,0.07089958212398505,0.01528214582733616,0.008864247029734172,0.005214042443848723
0.8475052378956668,0.08308880013620544,0.042151604817660046,0.017783128680146407,0.009471228470321327
0.774944552740134,0.16093195017691309,0.03666294138604023,0.017275074903586193,0.010185480793326481
0.8092769860392249,0.12437935944096451,0.038070948055741335,0.02066117340321694,0.007611533060852339
0.797593642472768,0.12145622519649456,0.04141609076935633,0.027937972624403104,0.011596068936978047
0.9103418505277282,0.057887713947160156,0.013132777262219363,0.013916641993089429,0.0047210162698029905
0.8580872153212666,0.07542667017643521,0.0236325413714227,0.029220406652455143,0.013633166478420515
0.9297454726899308,0.04618372658564456,0.00861115437852361,0.01026289933485395,0.005196747011047169
0.8090492321720014,0.13242995631555785,0.0273957290469454,0.022496975783730475,0.00862810668176482
0.9300242049998522,0.04871607568265339,0.008651663467312226,0.009189532906197761,0.003418522943984237
0.7835554101508658,0.13849179334721215,0.03753551103370064,0.027392254802997205,0.013025030665224195
