Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.927994127159944,0.048966198779317724,0.010516447946248682,0.00905214446165956,0.0034710816528303206
0.9417151006541673,0.03201831017397235,0.010202083980771565,0.008919010084219903,0.007145495106868792
0.9649999843265519,0.017213362708635386,0.008627242714412708,0.006467144443420547,0.0026922658069795597
0.9560291951003739,0.0253205254054227,0.006605618768497792,0.008417104689073387,0.003627556036632241
0.8615696946214723,0.08992628163433006,0.022501231071902834,0.017291642100483832,0.00871115057181124
0.7769898297805433,0.11201529701117072,0.043895011015148346,0.04631062687465276,0.0207892353184849
0.9147581433671458,0.05089908533997079,0.013525055739215952,0.015483224087237627,0.0053344914664300155
0.8542692096094945,0.09692614691543189,0.02524383579190524,0.014093712825359216,0.009467094857809076
0.8054887526154447,0.12866212255064519,0.037282586916951375,0.017199935031007817,0.011366602885950672
0.940779498672349,0.04241964799666653,0.008337401925831343,0.005378668893281407,0.0030847825118718794
0.930790093203605,0.04681867054479212,0.00832515743025646,0.009800894458064514,0.004265184363281973
0.972047896823087,0.01699421331636709,0.004195531350017047,0.005010180135216219,0.0017521783753127412
0.9720614293515456,0.014447396180663766,0.005869478607591974,0.004630546227502643,0.0029911496326959835
0.8933756515707653,0.05506262396151215,0.020735897263304437,0.022589125560697827,0.008236701643719873
0.8284864570597096,0.10734013267336355,0.01994433640062782,0.03060565723047843,0.013623416635820368
0.912535792340116,0.060301015241486816,0.010804545595071382,0.009318981917733159,0.00703966490559228
0.7778131980438302,0.13399137508261122,0.043368699343910605,0.029875627169408045,0.014951100360239876
0.8864157015280135,0.0732861462419839,0.020481950263233715,0.01171508626858226,0.008101115698186721
0.8423719442605244,0.08770989542246801,0.03322110053651862,0.024471837876167815,0.012225221904321031
0.9236275295913715,0.04043264061426115,0.018188588366342965,0.012216499175020101,0.005534742253004168
0.9330989160163452,0.04145300419702872,0.011252410314499769,0.009884222755755791,0.00431144671637045
0.8958133379671083,0.061699924601283165,0.025486063101830343,0.009555823668138225,0.007444850661639994
0.933309660377068,0.045623103175791435,0.010036595513710953,0.00588513199483667,0.005145508938593026
0.9094030254776678,0.05521287961571225,0.014890336981408884,0.012486785906366999,0.00800697201884409
0.8689776418661955,0.07813243117569665,0.025049155222868623,0.017011949931280135,0.010828821803958876
0.9075989035098861,0.044390202379293406,0.025287229228195526,0.015489686138627314,0.007233978743997412
0.9679009202368009,0.019307846471110272,0.005450914022457845,0.004398325813970407,0.0029419934556605496
0.927485619532127,0.032094741986786225,0.02183135719400291,0.012592587154773568,0.005995694132310185
0.9633030061931762,0.020194721587977575,0.008916172614620523,0.004594011778016727,0.002992087826208834
0.9538833866687091,0.028945178631702772,0.00749936864147302,0.006677635241517022,0.0029944308165979236
0.9732003331820847,0.013429492578900054,0.006694587186026193,0.004151034287820348,0.0025245527651687597
0.9112999890319946,0.04646502776250175,0.02309514482817001,0.012386662547326824,0.006753175830007119
0.9634368577367012,0.020221795430852573,0.007173916634332165,0.006130331509254588,0.003037098688859509
0.7741697611752462,0.1654705892626352,0.0319700788921081,0.016399271114533293,0.011990299555477287
0.9191484616503472,0.05631512020220772,0.00998688460935837,0.00875459652856429,0.005794937009522559
0.9509342749453346,0.028856901285577958,0.008391047987521322,0.007436226260749008,0.0043815495208170095
0.9618207946384925,0.015382014727406225,0.010720615249863475,0.0077468045626234204,0.0043297708216148804
0.9232224559896574,0.05839487624108553,0.008173032251486727,0.006111125407630814,0.00409851011014009
0.939753848381857,0.04259258681870147,0.008437228657225218,0.006716885026541804,0.002499451115674631
0.9615111669394204,0.026834599398748556,0.005030298653728913,0.004386855293209815,0.00223707971489235
0.8636426128663123,0.08889295762128252,0.027070951806365866,0.011405824867629415,0.008987652838410064
0.8699508720914753,0.09031489775900257,0.012017956130844963,0.01755052167524022,0.010165752343437338
0.8617606799154984,0.08557504940995851,0.024709859418060934,0.01916762932335245,0.008786781933129633
0.882110903024688,0.05346340434566159,0.03481390479347502,0.01915265940815482,0.010459128428020676
0.8589237972254403,0.09375904351567045,0.022113936626042666,0.015317726097935632,0.009885496534911232
0.8643434645835514,0.08015557866696507,0.021030896963406532,0.020489152296959225,0.013980907489117875
0.9365115702600642,0.042128981181417294,0.009908914453381963,0.006918206324283164,0.004532327780853498
0.953178021221946,0.028140358662278212,0.00690083560164899,0.006570632238581874,0.005210152275544659
0.8783753382682161,0.07779914409948208,0.02454780403418214,0.011974360203407185,0.00730335339471234
0.9112422794389097,0.053357776858261215,0.015423982395075912,0.011856945180048352,0.008119016127704798
0.9202484452240141,0.03957646996434201,0.012406506844198615,0.01403697268632951,0.013731605281115894
0.9256950762052483,0.025743634038771952,0.009312933231750007,0.015795415072863375,0.023452941451366557
0.928353037366643,0.031908886845982885,0.02149489846261721,0.01012554032412933,0.0081176370006275
0.9092191752724792,0.047445201508616704,0.01760132208713876,0.014840571746781737,0.010893729384983734
0.9383948595609581,0.03035289410348236,0.015185053500599807,0.010116663777672303,0.005950529057287203
0.8998742934622154,0.05697127908879607,0.024280895643799996,0.011563748089907937,0.007309783715280626
0.9201756100592733,0.05557506419313212,0.008091072839166371,0.011506877188215517,0.004651375720212544
