Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.903080865759838,0.0462699935949391,0.017307622827444327,0.022285770612093515,0.01105574720568492
0.8833754742597185,0.0771259940045336,0.01488147775585799,0.017873657009053,0.006743396970836835
0.884475124417334,0.06170322130255381,0.0201401221998018,0.023297141613405754,0.010384390466904397
0.8380550052977516,0.09594150501009277,0.027443983557549522,0.02669365382393258,0.0118658523106736
0.8499657416017864,0.0701001015133412,0.0326873410131144,0.0342449108204954,0.013001905051262592
0.9140605148649962,0.05028402991313658,0.014582297067898927,0.015591282209581897,0.005481875944386605
0.7914804571129948,0.12533600800934297,0.02459345996043517,0.03973174547378906,0.018858329443437887
0.8114930388804101,0.10581450012869753,0.030293041675103084,0.0362427595384901,0.016156659777299173
0.8512931014494556,0.08611310954107979,0.024353083220240115,0.027120992249239546,0.011119713539984921
0.8958632910494743,0.06666634547071378,0.018622708575689543,0.012373102236070584,0.006474552668051774
0.8428857247346551,0.091004261125974,0.023764327588871415,0.029000702568668473,0.013344983981831052
0.7842610759960218,0.14304925364052193,0.02416525988925825,0.03107846156956177,0.017445948904636386
0.886181426008793,0.08291353156098215,0.011668306794659489,0.012163884513940132,0.007072851121625392
0.9301856104161086,0.030559990684489516,0.012737340788287511,0.017558025040583868,0.008959033070530316
0.8659350538285252,0.08413316973667966,0.02254870132893124,0.017494381623295516,0.009888693482568406
0.8836028698723178,0.06321656447743404,0.028871305101292353,0.016383742071623648,0.007925518477332194
0.9744337790693083,0.015720227458214303,0.0032592867603440136,0.003978366311553101,0.002608340400580434
0.9331243956716121,0.03212892835734471,0.013346030151002875,0.015722397364505203,0.00567824845553499
0.7975271383282322,0.13357615323609753,0.02842509036991138,0.03125445137366497,0.00921716669209415
0.8950853623523413,0.06601252667844063,0.015359311176008547,0.015497636201479845,0.008045163591729732
0.9347522393019808,0.039951434724376525,0.010389229446862618,0.00985644402932311,0.005050652497457013
0.8654421381939204,0.09203610884271332,0.01644866029499469,0.016548813980261222,0.009524278688110266
0.8763226430997085,0.07492355723697841,0.02225184179535089,0.017738134273005298,0.008763823594956938
0.8984442140575627,0.04536985085350984,0.02229396617165415,0.02309384720278984,0.010798121714483298
0.8510809250156733,0.08585198894068023,0.028740600370779003,0.02467507984737982,0.009651405825487507
0.8774646385335203,0.061797901165440317,0.028433381998112305,0.02325590005916507,0.009048178243761891
0.8220334553144435,0.08351143482222934,0.05260720348260281,0.03148231212816909,0.010365594252555016
0.8428782396816029,0.08770311817420962,0.028750808773529455,0.028423505978807093,0.01224432739185066
0.8581890431671589,0.07657961927247332,0.02739689030584505,0.02685391889483881,0.01098052835968359
0.8914682779175834,0.059839434460763494,0.0231553826360666,0.01729493173767992,0.00824197324790637
0.9032677573246041,0.05532743885685351,0.012723963327596203,0.01965656372982622,0.009024276761119976
0.8315538344238952,0.09467294285950088,0.031392651580747166,0.030758598347087735,0.011621972788768795
0.9147545721421275,0.04044644323671463,0.018145563145624165,0.018719899193843755,0.007933522281689752
0.8805682519256045,0.07874647817532916,0.018715373975145652,0.01522339246148026,0.006746503462440635
0.7906558013973656,0.12724188420089722,0.027231821834053597,0.035624986093009375,0.019245506474674066
0.8032995643298506,0.11273737856426337,0.027422410671432,0.03441421968222339,0.02212642675223045
0.8460835173757323,0.07676483175412069,0.02955674720752171,0.03286016499676486,0.014734738665860352
0.9130710367622363,0.041466540954838135,0.01334942438788528,0.022567023457408554,0.009545974437631641
0.9190428382350513,0.03663862104404096,0.01625571060479859,0.020080930848008167,0.007981899268101025
0.9456768207590723,0.03473115433924618,0.008088337611473012,0.007637868091509445,0.003865819198699214
0.9342055824524178,0.039911742115661175,0.010144440628164319,0.010503979151008706,0.005234255652748031
0.8479217974141305,0.11241205078774144,0.018487342989297748,0.014177899624319817,0.007000909184510579
0.9415259161621751,0.0348832470844252,0.008123913253560376,0.011568756898175435,0.0038981666016636627
0.8973056034286633,0.05371328646191585,0.015512514732806947,0.025391888927262032,0.008076706449351753
0.850759419479429,0.09879415097591789,0.022291029549684364,0.018993717304474494,0.009161682690494251
0.9062175047747109,0.052144301216264975,0.01879181144912284,0.016006699415502184,0.006839683144399231
0.8105188350809407,0.10366115276141434,0.04550947101063645,0.029660588065131426,0.010649953081877018
0.8804370461020764,0.07840148453924428,0.017865502860933417,0.015760892727197977,0.007535073770547907
0.9759769274948784,0.01410894149754914,0.004352804716475514,0.003858231209797268,0.001703095081299922
0.9128000336249235,0.06095720652406843,0.012207729523191485,0.009226451010730321,0.004808579317086138
0.9530299492553218,0.020759497474259894,0.014754353104640397,0.00750169569639647,0.0039545044693812155
0.9105933969706699,0.035790441067238256,0.032010323126581565,0.014649619689227752,0.006956219146282687
0.7546761978348174,0.1726789645556188,0.024257793330769602,0.03260973216724281,0.01577731211155135
0.9462203474024744,0.027724948153078646,0.010285169734350594,0.010429229800754959,0.0053403049093414465
0.8537883373466402,0.09526997703204462,0.025660940853504993,0.016666914513797843,0.00861383025401239
0.9208927346691766,0.052025777931620214,0.008162015841751668,0.012220594954286831,0.006698876603164565
0.9168105803231494,0.05567311104577702,0.00966541190193901,0.01240843118954449,0.005442465539590219
0.8687445579165706,0.06470343233566361,0.024160598705988873,0.031992729063578,0.010398681978199044
0.9228472120974966,0.045297889713382666,0.018289553882249694,0.009271441950839149,0.00429390235603187
0.9383657586356178,0.04294803520540181,0.009083381796868895,0.0065723731988041375,0.003030451163307139
0.9330623309769687,0.03753165257209918,0.016542888046568685,0.00863611422726776,0.004227014177095647
0.8135943195321502,0.12119518790390946,0.028246895649333265,0.026580553837893452,0.010383043076713436
0.7968726219799429,0.09987292986664989,0.03909573445701986,0.051010588629427325,0.01314812506695993
0.8634584785239866,0.07740252100148981,0.03096931562041412,0.018637324082845075,0.009532360771264523
0.866031488121078,0.09826235388626507,0.01463453669338022,0.015020427674821712,0.00605119362445511
0.8143026073967858,0.11193917766983937,0.03281269323821984,0.027918413922324126,0.013027107772830834
0.8939131127552266,0.061370989386657034,0.018934624377298245,0.018795680045475528,0.006985593435342748
0.9114521699477323,0.05825668699058776,0.010436444064284959,0.014830123144331405,0.00502457585306355
0.8574978566305248,0.0842550576449221,0.024288648901106213,0.023660287140654847,0.010298149682791897
0.9106154887577124,0.050490973035762256,0.014656473747054435,0.015917472985783585,0.008319591473687443
0.8569176531927252,0.0846706498401055,0.013957207537156733,0.032283931402497835,0.012170558027514716
0.8518974586725339,0.08794296815207205,0.02693613873556153,0.0241578214727706,0.0090656129670617
0.9039751928562336,0.06337928036226655,0.013902972426471642,0.014252692079190108,0.0044898622758379435
0.830205736988711,0.1070603959294343,0.027682931551260673,0.02360399779860267,0.011446937731991366
0.9235880842539627,0.058350538724612974,0.004492518917087679,0.010500815454196984,0.0030680426501397537
0.8780670639560825,0.07854400630029675,0.015741261694746395,0.02007154022335356,0.007576127825521111
0.8891091452547858,0.06606717630358283,0.01427772762162791,0.02358050088183312,0.0069654499381701235
0.8861567169130976,0.07138466184214347,0.01607960619481182,0.01836944254486729,0.008009572505079809
0.7963786435249607,0.14929811037819415,0.024486837577973708,0.019842689167806665,0.009993719351064566
0.8761048076449608,0.07516597861237082,0.0226214468632436,0.017757605420716003,0.008350161458708745
0.9317271168257085,0.03646187838577566,0.013146630977138793,0.012585708453314005,0.006078665358063068
0.9641532942718611,0.020529499332079947,0.005510243209100905,0.007248928983968047,0.002558034202990013
0.931975460953932,0.03823687694116349,0.010557230281499488,0.015087430660813025,0.004143001162592013
0.9020062039480268,0.06312480012934965,0.016928325220109546,0.011966690963517731,0.005973979738996489
0.696556056486044,0.1979697444537759,0.05444563263120785,0.03815089104821117,0.012877675380761315
0.8263114790794305,0.12343190935828494,0.026397180177475044,0.016573182134744038,0.007286249250065589
0.9075848234941335,0.04261642201697839,0.021970430350470173,0.01903703197820064,0.008791292160217392
