Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.8985365181809816,0.04296201104480432,0.02999703189113762,0.016022588029057306,0.012481850854019315
0.707525991363002,0.1314870300502385,0.07731360642982889,0.05040380644308355,0.033269565713847205
0.9503859498470466,0.020792565707950707,0.013292101717578232,0.008444965099995247,0.007084417627429338
0.835826895604197,0.048499278143083656,0.07371332826740966,0.024184211528210625,0.01777628645709905
0.9020852331224292,0.04899617639713839,0.020848948111194938,0.016594863244871347,0.011474779124366419
0.8216124014570065,0.07386943002594568,0.05860336491226916,0.031627623170815175,0.014287180433963353
0.8867531574350676,0.06685920111128783,0.021466521509716112,0.015524313459818957,0.009396806484109503
0.8989232836841093,0.05038876101902734,0.019913608728251816,0.016530940664653763,0.014243405903957495
0.9080364810281067,0.04514609688576693,0.01835491114045189,0.019862102823119496,0.008600408122554679
0.9212176606540871,0.03749092058850518,0.014004539272710243,0.017145420040282376,0.010141459444415107
0.8580248477082298,0.05973404691039202,0.042790917842986456,0.022170975699892594,0.017279211838498818
0.7859420851110297,0.07378499501463885,0.07092961333064217,0.044778667595692705,0.024564638947996698
0.886134396550436,0.04981108349908377,0.03212952287025839,0.020439652278896988,0.011485344801324819
0.8703363084723735,0.048378461074781144,0.04637825254842542,0.020905211869407747,0.014001766035012235
0.9002961170864616,0.039015428601930816,0.03196306320370709,0.018593823387959882,0.010131567719940676
0.8576828863225194,0.0704394635639873,0.029548713268290602,0.024475615540329336,0.017853321304873503
0.7851555298109301,0.07833054663969326,0.07036274327046146,0.04130422307861454,0.024846957200300723
0.8913431803004376,0.03848369977256513,0.03232442088380967,0.02005755094269411,0.017791148100493533
0.8774304666087761,0.04049531017402405,0.03509048597506625,0.028418162414109348,0.018565574828024144
0.8072615157700306,0.06220798323504115,0.04888491666768694,0.042494914939256,0.0391506693879854
0.8278709770434736,0.09069178531965488,0.03109404938299227,0.028851771424302244,0.02149141682957723
0.8016212139887152,0.09171748209138719,0.04657553241683014,0.039110376762088006,0.02097539474097951
0.9423885202709236,0.017875777316037688,0.01792775903885078,0.012208686923732821,0.009599256450455198
0.7931188633429843,0.09532137175295675,0.04381175336557144,0.03739521558094203,0.03035279595754525
0.7330854763361498,0.09133516788937265,0.09536737686344848,0.04534159292850764,0.03487038598252134
0.8618652931165567,0.05159075994521126,0.04011427523476231,0.026507806924728882,0.019921864778740923
0.9500394373887097,0.018575887437515762,0.011239108527434163,0.012279784231900091,0.00786578241444011
0.7810433265653766,0.10821647897951482,0.04906165885236875,0.03422738443595723,0.027451151166782733
0.8092984858944402,0.09085990100581286,0.04954521169301057,0.03103394328617011,0.019262458120566348
0.901546874039137,0.027565317656765384,0.032953624021748305,0.02114122107579847,0.01679296320655065
0.7485341095742566,0.08806752351608915,0.08476947230933636,0.045078945806387466,0.03354994879393055
0.8847354698601149,0.053728741341919455,0.021909713647609873,0.022024467828949682,0.01760160732140611
0.9143615490780733,0.028745728142261208,0.029435655665002676,0.014426459414385999,0.013030607700276624
0.8428157043319077,0.06414249204965916,0.04371278750557804,0.02329415319366699,0.026034862919188346
0.7318222475036639,0.08858696079131478,0.0841264207227064,0.05198949878247289,0.04347487219984235
0.8107839104291328,0.07080385594265085,0.05001603900882939,0.04039590957705027,0.028000285042336807
0.8479200395179305,0.05582000677305696,0.037909204491199465,0.037824919014108414,0.020525830203704503
0.8371136352924274,0.043084189945217455,0.060830483096827224,0.036970724606802625,0.022000967058724924
0.6891391510420823,0.12736384807467055,0.09821802779161357,0.04457888217425831,0.040700090917375226
0.7622801938345015,0.11418304317291209,0.045885671953639094,0.03705297100794507,0.04059812003100209
0.876173335908681,0.06824513326766184,0.016984917772243067,0.022323306979635915,0.01627330607177806
0.9264578803039631,0.028704312787616537,0.01595285097247074,0.0156918747038104,0.013193081232139211
0.9327651031694512,0.0362664139935352,0.008474981382666774,0.013745689063592761,0.00874781239075391
0.8497959413275206,0.0718761108300409,0.03637181948064325,0.029026384613480904,0.012929743748314123
0.9464155073277868,0.03372746057415582,0.008460123897452083,0.007646196992964105,0.003750711207641339
0.9151513362458392,0.05078709066478765,0.016327324930835354,0.010858445465959822,0.006875802692577765
0.9030197217839606,0.048288526477673184,0.022781250396062252,0.017730575005849927,0.008179926336453968
0.8489307337839813,0.07145442913959095,0.030668813358699375,0.023856392513862196,0.025089631203866286
0.889061951980434,0.043096790723803444,0.03643275992783844,0.02047697097190276,0.010931526396021168
0.9116662181838477,0.03089521757525021,0.029042938118560152,0.01981209717521754,0.00858352894712417
0.9455119167673786,0.0339396871755176,0.010635887888058465,0.006462324723604402,0.0034501834454409358
0.8954519598094606,0.0349771400108973,0.04712119026396252,0.015670190631690648,0.006779519283989169
0.9397108584973615,0.026492947643498795,0.015280773618167019,0.013374073902691012,0.005141346338281476
0.9111543022575749,0.0451729672398555,0.02232563855391336,0.015219387844486346,0.006127704104169813
0.9300323968386578,0.029376107887604908,0.02079348161238368,0.014001650630069345,0.0057963630312846
0.9045466427875498,0.032720196097916446,0.03763143896918716,0.016616069684241973,0.008485652461104777
0.8100206379755022,0.051197500322878745,0.08330140465215598,0.03869220497457535,0.016788252074887763
0.8671208214663554,0.05963699808314442,0.05037966497426866,0.01454709371229617,0.008315421763935259
0.9231064490830925,0.02860907979375996,0.023112320324831993,0.01632618668480694,0.008845964113509047
0.8608495926501359,0.05879104562447093,0.04691371985583648,0.02328370799682486,0.010161933872731961
0.9275648611368731,0.031064858361815773,0.026297084964270374,0.009970232263785813,0.005102963273254594
0.8357186843031843,0.07057573219036672,0.05371151515166743,0.026044491664759997,0.01394957669002178
0.8860235858182284,0.0638516164727005,0.02800110274591788,0.01572349388867101,0.006400201074482139
