Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.8816038125898579,0.06346202040983173,0.02734928959513832,0.025609971199818782,0.010206327901633266
0.7579167793649569,0.15151425691739645,0.029121799714505913,0.051237121408033846,0.025739240667827692
0.9403622578767545,0.03577239439818716,0.00922356541992405,0.011579014393074792,0.005826686249029847
0.9666904216947723,0.0227888505034987,0.005900833876458111,0.005523349226940993,0.0029519235951087526
0.8350050392260152,0.10562497010111171,0.03185086845047088,0.03223214933829678,0.015684770115095416
0.8178016437481035,0.11594033509906483,0.03199076598527793,0.028059322339499898,0.012073253722319863
0.9521705333061022,0.023861505368495517,0.012613194608888127,0.009119708553719755,0.00470343138368885
0.9764362207070236,0.0129128432888669,0.003966510007621566,0.007184207186194175,0.0031483532447190076
0.9060874551681576,0.07122834620775002,0.01233344900519824,0.013558094264470294,0.006180865732983777
0.8687772531369052,0.0820843830731561,0.014109685460626194,0.02880358663727705,0.012489721201147653
0.8775622887760227,0.03639157599809998,0.020057742329932682,0.04938752390142717,0.02506964165874345
0.9013504093220968,0.0662799699878571,0.00861671079340553,0.015397956963315867,0.012348036458182304
0.7148970195303467,0.1652687185912105,0.03202272260571887,0.0582547708178066,0.04028315590732525
0.9290902036439131,0.0411175359156505,0.010150153107035573,0.013242317135520716,0.009124176043862642
0.9460942556458729,0.025831941180141697,0.012135731944447115,0.011995238660418305,0.007476434789208663
0.9387976752406919,0.029699655868587773,0.011224507027417022,0.015449511269769164,0.008207426032637292
0.8797128837624653,0.08284687268496538,0.022933933280065894,0.015846286574376263,0.009066788251984105
0.8861790441063112,0.0904780323256112,0.014436867544837962,0.018984759753340866,0.008988729579917944
0.9304761102362622,0.05269924365475162,0.010022118325263434,0.012214264704004657,0.00789958239194261
0.7692651104435204,0.21496235091419902,0.020554026923654576,0.0342551569093508,0.01584615155920521
0.9052074156832257,0.0681438452438809,0.017029784820453822,0.014257911012414729,0.009100853781452586
0.8612122065582919,0.1054311769633365,0.01933626793015016,0.0203399278887066,0.01340827904441211
0.9219281448245206,0.04333134150889684,0.014124544516034945,0.016197797683446657,0.008710184881613415
0.8350581818012696,0.10153077676942952,0.02559890700406708,0.028953753520935918,0.016374772621807115
