Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.8668968326479533,0.067665322708167,0.03386911018788951,0.028002551800741148,0.016915127048997232
0.9677559687069986,0.012125184272909177,0.007913115269054782,0.00989676933246511,0.005254779237560864
0.9197255464235338,0.04034805268801007,0.012381856631856812,0.019622643373450436,0.010647706223840194
0.6537603846488855,0.20696276507242609,0.06459760061005543,0.05410135459229542,0.025882296259717573
0.8803600417017682,0.04945731496370981,0.036641420026367846,0.027612037035868824,0.014474361419794446
0.9439495513116491,0.03220079066043198,0.009904062092795917,0.010511684736469013,0.005308063694091677
0.9506484362700169,0.02146931238081387,0.014895037219968339,0.011109804405405313,0.006101048012681877
0.9103664569348278,0.03663061797815599,0.03711008581915942,0.015293460238638392,0.006769495653121124
0.8696862913915415,0.05356284854868804,0.0579635453888426,0.018508523768918744,0.008678276812508486
0.8814688377054075,0.08105575606185635,0.020650998969738796,0.01960659733435371,0.009607161984407022
0.9299242121929169,0.025184842255029698,0.020185639329162095,0.016843491089608094,0.010462464772612635
0.9212945423438759,0.04075649100123344,0.018111743796920588,0.018213910303345692,0.010056606040257429
0.9573840149557202,0.017521800612615556,0.013805634415740932,0.009044696653815337,0.003970958131066464
0.9207079688619519,0.054974336222029324,0.014220689924456182,0.016333908844080796,0.010250403344063224
0.8923395100540042,0.0661925247674167,0.016049729455343043,0.019749696467885835,0.011989939253036198
0.9473294423298663,0.032238947298506626,0.011085892346756793,0.010692117710385158,0.003712644092608933
0.9613918162801328,0.022845739012585825,0.009208124707263425,0.008826693392970025,0.0027628502089867206
0.9562437930449155,0.02204455763959816,0.011786297670821707,0.008185990993733763,0.002347025093148793
0.9403064217333434,0.03170944742221021,0.018155642366691906,0.009699047488989245,0.0019532971060400644
0.9588990867178997,0.03842557983362994,0.004460106921464221,0.004651149895569363,0.001413701343628503
0.8744496495120648,0.10355687577233619,0.021378498617388827,0.01839515306117778,0.005233923506264651
0.9288305414848229,0.03835611181092083,0.019666175819210586,0.016793263322200724,0.004737649384543401
0.9482769049315307,0.023134463172411836,0.02153517917053569,0.011112450197589845,0.0021567406828819193
0.8965057317535698,0.08308664347259334,0.029297007968288668,0.015494336200946313,0.0036508580173618467
0.8628408069447463,0.07392237252196666,0.03645435644885837,0.024031222119844226,0.004801232217760894
0.9137925519622572,0.0579097469907458,0.02050996167675449,0.009907579053766652,0.0031805809437824733
0.9134533167625772,0.04454876324010364,0.025737761570669798,0.016702254359939925,0.004586584219740257
0.9303307465453582,0.041293726720117524,0.017222759292548198,0.010191978726575632,0.002862436103058256
0.9462706750190121,0.03831123186287959,0.008554945189956673,0.007670124256207567,0.0023000121615963974
0.9072956822963567,0.05032109600035435,0.02730621668870926,0.015291652400292635,0.0036446836959452425
0.8504142763410688,0.09993563457309292,0.03285163963776634,0.01614339814168581,0.004919127733453323
0.8617131996860248,0.077333231814775,0.04570448475321429,0.02326049277807263,0.00704035393852469
0.9143866962144519,0.034271086583049636,0.03586058262627095,0.01627517198109156,0.0038282620747077303
0.9401372309830415,0.03150641962248842,0.02046474389515413,0.008642694856969259,0.0022042546970970343
0.9322422791201311,0.04909205599349676,0.013577727925489069,0.009488567833636935,0.002955556008579989
0.928767770441726,0.0287449436816077,0.017464980542534966,0.023112269533773034,0.0038529109737182416
0.9077749122422291,0.044176508139189524,0.01287877789506956,0.03078540584084396,0.007930445582453668
0.9581161851170222,0.018028190256615197,0.010432356954532039,0.012699952781902932,0.0038019464109362924
0.9276154091354786,0.05004804043779928,0.013865611081275021,0.009233828699007868,0.002870154897731943
0.9532016630121374,0.03149699675451146,0.007674884251229013,0.007281304709203415,0.003527748359906483
0.8945160591186001,0.04024331422349938,0.01235271939359042,0.03713524494708238,0.030003319601462304
0.9451998256832008,0.02922941280427455,0.00977495290814707,0.011181645740301109,0.007795199584532808
0.9732097398755212,0.02196512714981785,0.0036670429248648936,0.006599352332255879,0.004678360783780849
0.9719521306541451,0.018478837621173774,0.004152788230757613,0.006188350554647215,0.003991445980029921
0.8791692284346041,0.05998279053266852,0.023867217432448132,0.025904993320968017,0.017375090361164688
0.963303087207551,0.024945586068068883,0.007696448461432436,0.009612341864311936,0.005787010908720079
0.8893815969977554,0.05746218891479628,0.04355603509928667,0.01804207476456599,0.008965999948312403
0.8021839795191156,0.11814161923876622,0.04156618195186492,0.03499355630570781,0.01516662452299681
0.8366006818939115,0.11775896466002611,0.0394848465310863,0.022089316508996742,0.013844060341513241
0.722435017958162,0.2362310916879328,0.04460422194090241,0.045743041017654425,0.024527138245221465
0.9059273558603601,0.05231920692553173,0.025120936881962402,0.017888287357686546,0.009571554186231832
0.9142327571320924,0.060567803888514855,0.016206243998843857,0.01734247558194873,0.00795449019094197
0.913275540721526,0.05847696987189031,0.02428302892280657,0.01982183896359701,0.009451986543143187
0.8886796896337835,0.07424247275076996,0.019615140508929093,0.017658636626060348,0.009262529774473043
0.8944453963378552,0.0781789759100402,0.017407321592341863,0.021929513102148284,0.009171131377165907
0.9400379604399064,0.038373582901202616,0.013377687766037847,0.007367686173741734,0.005835952551953643
0.9608080251956302,0.02650294099011878,0.014232680376327609,0.008215198132013083,0.004106281179127306
0.959917289830981,0.01893812125908067,0.011773412399537879,0.008963528948223396,0.004149849631516813
0.9193746280547415,0.04490914902821858,0.016918161593633706,0.015540143408315206,0.007431631651180925
0.9662476865113409,0.014138321075267952,0.01094478987750016,0.006902494973147893,0.003379987702502592
0.9638438158275817,0.015005930573239032,0.010870115092380556,0.00872386055292902,0.004156473405470334
0.9634416003994987,0.022133291776552527,0.008157328443357257,0.007407651931174685,0.00299412622618469
0.9548717738958196,0.020961387422320597,0.010906172199685534,0.014636308212457913,0.006080554583499633
0.819643291469292,0.10630351031773923,0.04580972535372792,0.027280914239212303,0.014890238459878821
0.8168244733894079,0.10900933839557084,0.038712678378837226,0.029580479940182543,0.013134382321805674
0.9185664884383656,0.040505867501366366,0.01803988429997728,0.017350942034153365,0.007130409400615773
0.8883089683651523,0.06030398681608312,0.02626198994538392,0.021840100039995876,0.011237062868177399
0.9503047526023222,0.019036662038159503,0.012593750077626038,0.014936404332702049,0.006618301340985362
0.8881306934656117,0.07619610208039015,0.025164221752516775,0.014243887629817355,0.006635983673758163
0.9303754348441149,0.024861549061727994,0.022606034490318554,0.015414251634908506,0.009706285212823448
0.8105135042153359,0.1093332216677762,0.06404288818869573,0.034571543719811804,0.020512156754250204
0.9366438373891306,0.025426844108363773,0.019068594328969755,0.016768216934356702,0.006098516999267222
0.8384047378792803,0.08099152147651699,0.039399426909762794,0.03597724246578831,0.015881050900311205
0.8786131757722545,0.0652385288725534,0.023782920103210797,0.02612840336877639,0.012078543880991865
0.9202222381233942,0.043336681053799196,0.01263144127160442,0.018692151517262875,0.00766563915847473
0.8377714811710524,0.07986757413369257,0.03907166957776061,0.04034871119156804,0.01958487744427176
0.8836253885034028,0.07433600554999409,0.01909745546967062,0.02723398011293622,0.01076322137918765
0.8506486515215136,0.08826551457667561,0.03188260899210998,0.0317134057499575,0.012635139850753761
0.8766723577672794,0.07226575839350774,0.026484029228887273,0.03002980406904451,0.014860934707758988
0.8582255887800526,0.11701353140749723,0.01788795551241467,0.02383692452736279,0.010392752066213042
0.9083913786391433,0.045235590761024465,0.016976611880413446,0.021848793695033075,0.009711756660019024
0.8527071323954922,0.08634632399999938,0.02823691115303834,0.029364762574241178,0.014849799374917302
0.9489720606866994,0.02927371599754387,0.006834713158592822,0.010328958223550911,0.005799306818560895
0.7860084354087454,0.13707655173110161,0.05089476132840294,0.033778165867048585,0.018567361080775606
0.9212468194925548,0.0420330497876581,0.022828243871940285,0.012771201846797484,0.006816977856740047
0.855036690770304,0.07903707995218019,0.027982190650060305,0.03248574335258416,0.012197138192114017
0.9326696483735268,0.03573105310200575,0.017022015638400567,0.012336308140876526,0.006129655747317369
0.8136234181720944,0.11473790223085127,0.03706178777564036,0.03442311242345025,0.01396693808683408
0.7592592234107767,0.17053159990426586,0.03626943597890467,0.03670892333593057,0.01324026920757301
0.874654355741282,0.06606140500636436,0.034139347512191616,0.021090801847175936,0.009252476870387046
0.8922115000957574,0.05366946492230453,0.0215365504521077,0.024732200483486844,0.013671017793962511
0.9500472556469639,0.03573063617133485,0.008599843348116892,0.013999529952154007,0.00736702377658794
0.8703100464203669,0.09914482898606,0.022820303736335826,0.029330341924153187,0.016775874281906213
0.7034571151547432,0.17830877596685699,0.06365364634375249,0.0504190599812903,0.026423764169540342
0.8398475478304845,0.11366322471077427,0.024381991752239922,0.03834576606103048,0.022317083036732938
0.8914493464908402,0.050986439983660196,0.021185646268525288,0.026586584315020992,0.01576109304086023
0.8701026393026948,0.09287491053919703,0.01715801839926669,0.01952742081495098,0.010763377771679872
0.8074936769374724,0.1114148986417932,0.039298735523540726,0.0419577385017468,0.02221428264314177
0.9469192384982495,0.027553308777985785,0.011615248818199952,0.012034635315400265,0.005793717923934881
0.9091766111005549,0.08858337968119968,0.014357472972281874,0.013290011395344005,0.008384296246938665
0.9555107904977078,0.0190268442812598,0.011238595407706465,0.010678267471046811,0.005479569858739891
0.8975213107581891,0.051233885947370286,0.021270714832661474,0.024381558355568142,0.014301433435074902
0.8873346365486885,0.05249256066636415,0.01855295589129979,0.027156404199038687,0.018181988303948998
0.8198529135749941,0.11932040172065517,0.023848136162771767,0.03207993107595203,0.022365849820743584
0.9201313010564607,0.026591514152551704,0.015983325677578528,0.02681242494002262,0.014661663935165334
0.9027750414854405,0.04213672131815917,0.023198265978521183,0.028094646545729473,0.015612387104368117
0.9415337732578567,0.02666940456022777,0.010507876026922231,0.015403110137866174,0.006997400831651795
0.9222579831767422,0.051900706666677475,0.01314830039001772,0.015689483021734823,0.007714135683243282
0.9421538221920869,0.024976118212534152,0.012494929998405985,0.013327491641661407,0.008532598085334759
0.9059908443389126,0.05183959107747248,0.016880370322151044,0.020994168711189785,0.009159820892394472
0.9363070226302305,0.05723305768747995,0.010643166743132332,0.010824810803711955,0.007123250016512994
0.9704246310198776,0.01249657820956808,0.0065963302809657,0.007370178405700266,0.004288220752818075
0.9438887266905402,0.04403645978237551,0.012385967220011429,0.01124050521356472,0.00808886187496798
0.8754287347061572,0.09172202942237664,0.030818687130388305,0.02393395280921959,0.014037648430680342
0.9587753966072932,0.019142212686910406,0.009463363193348612,0.010583867978605666,0.005949013925620757
0.9284602270270521,0.038870937743359986,0.020588040135385538,0.013669699414676472,0.009347406229426317
0.8359179712777746,0.062126916117542744,0.05415013333831038,0.03518708132025159,0.023839652695231996
0.9423193674121182,0.0227817175586423,0.011964229218968586,0.017079590326202918,0.009327629729124777
0.9427952037058229,0.030316904603797035,0.011058819241205262,0.011705749433606732,0.007085760475503005
0.9149806215081495,0.055496512959453244,0.014048818609957993,0.01187514926389338,0.008185034760146917
0.9210060882716737,0.03705646589168619,0.025585253984706877,0.01462761974503106,0.011745798906493854
