Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.8584542894231739,0.07726264401264991,0.033802191547620694,0.02405468987110768,0.006426185145447896
0.9549100086996106,0.016686835861711505,0.016910676937425973,0.009126507331471226,0.0023659711697805964
0.9342789290422173,0.031899588489484945,0.016040649941407286,0.014696839130757538,0.0030839933961330367
0.9331155123118476,0.03281374036830697,0.018395090779827716,0.012693752919015285,0.0029819036210025707
0.9474462496641848,0.027693217391232157,0.013428684317723032,0.008994515508011038,0.0024373331188491374
0.8775443739954142,0.04986813160811405,0.037945577344902115,0.030002434359393284,0.0046394826921765985
0.9313281031256193,0.04413369025757012,0.011187101882021296,0.010674458525369275,0.0026766462094199492
0.9414755205708991,0.03341912053827784,0.011655917580622602,0.010693920916718802,0.0027555203934818014
0.9303483169830589,0.047795091255520505,0.009574648229737392,0.00966342388833635,0.002618519643346912
0.9295661113449922,0.02983561602642267,0.023099469956218283,0.014449016901715924,0.003049785770650806
0.9386230204679676,0.02682903586159986,0.01920099948257995,0.012709234869730758,0.0026377093181219795
0.8718157412755102,0.07215044030159476,0.026464011101839546,0.023280782147072656,0.006289025173982745
0.9187699656636216,0.05563720950832531,0.01217294698131395,0.010932095482312583,0.0024877823644265462
0.9347294044632539,0.04097788754591367,0.014019349998828444,0.00808464400348371,0.0021887139885200008
0.8746244537575232,0.0738731060619173,0.021893852466997425,0.025963756440214973,0.003644831273347071
0.8691050303695215,0.07329240666791119,0.02977293299192079,0.02305228813472644,0.0047773418359203625
0.8417168344904691,0.09575731159081954,0.029026445859175513,0.028264275600269322,0.005235132459266563
0.9436322415003259,0.03332243247304397,0.012185473674788274,0.009516789591448485,0.0013430627603931479
0.8381623578154581,0.09124874887000987,0.038075858128951666,0.027885939062972355,0.0046270961226080294
0.93859645756724,0.04202139298318762,0.00975821662183037,0.007927238544681064,0.001696694283060891
0.8748758277643863,0.06841904637782549,0.02460600178307565,0.025829282219837223,0.00626984185487537
0.9413157976466447,0.031254775506367655,0.016203835554594783,0.009026890930903564,0.002198700361489281
0.8887305301234553,0.060296270195991736,0.029278247207590005,0.017271544951587763,0.0044234075213751885
0.93255427476899,0.02868479783569958,0.02175124791853282,0.014178617951421547,0.00283106152535612
0.9331405048804461,0.03516374267861862,0.018959833902865784,0.010869455411023762,0.001866463127045755
0.8982493421909403,0.051170600474518574,0.02884324559735161,0.018164079284021882,0.0035727324531675928
0.9135153117749945,0.05025733808693234,0.0180351490707817,0.015142918114752595,0.0030492829525389175
0.8632089043314467,0.07840149632513206,0.029007090691215057,0.023414925383452957,0.005967583268753216
0.9309732563202987,0.04322819689397439,0.011798860022023508,0.011265348336358965,0.002734338427344492
0.9141884074961175,0.04816379018080171,0.020936609032745822,0.013562867574391041,0.0031483257159439014
0.9027339562966287,0.05078680770305106,0.026925117640613845,0.016503503478156593,0.0030506148815499772
0.8848760550437035,0.0689297732390636,0.028520360135404862,0.013417083948319976,0.004256727633507877
0.9440250330826525,0.027869363375163506,0.014213684906128178,0.011105626815389789,0.0027862918206661893
0.9082374867099341,0.05395058503823308,0.015052057908799182,0.0186727322832066,0.004087138059826876
0.9171235773165306,0.04169965561257803,0.022683784891926632,0.015110583269632664,0.0033823989093320897
0.9513257362795373,0.02998954065814496,0.008167833936755612,0.009232629716206555,0.0012842594093554697
0.9171779520179651,0.038025475107787254,0.01991712243137745,0.020611563390160566,0.004267887052709774
0.9253304086474541,0.043503449682668574,0.015902715973022324,0.013037467292430124,0.0022259584044248873
0.9410659973719029,0.03634245504510564,0.013872936482088824,0.006737522836966879,0.001981088263935707
0.8387061500614542,0.11658814623888498,0.02080696600534343,0.018056070966689108,0.005842666727627923
0.9239545538018614,0.04311622037508459,0.011564391494961659,0.018091276127685168,0.0032735582004069634
0.8745479794655832,0.06148813283387253,0.038159472692385774,0.02135471839545289,0.004449696612705777
0.8918953803805357,0.05246351873862203,0.02921852068092954,0.021211345577948033,0.005211234621965027
0.944498507493714,0.027830613137750065,0.01309595227870242,0.011319292019131268,0.0032556350707021327
0.865112217417589,0.05829477570224656,0.04141920645684162,0.028865089944705213,0.0063087104786177526
0.779457417497635,0.1448063383504391,0.04800428055402169,0.02281924154293428,0.004912722054969795
0.8027706659763718,0.12494739094200592,0.03818834106660965,0.025046928293788892,0.009046673721223843
0.9476426155510718,0.02924242902041824,0.01203246793491898,0.009197979151124538,0.0018845083424662988
0.7922043084262147,0.09482117765892649,0.06219408876859507,0.042906204653773844,0.007874220492489911
0.8842342769252302,0.07525531694293375,0.018248079921881752,0.018050191343823813,0.004212134866130369
0.8462633054577402,0.09009022089182075,0.035969293853985354,0.02265110008998423,0.005026079706469272
0.9390081632120563,0.02740895303122175,0.02022468862534814,0.010483241353860456,0.0028749537775131745
0.8318631685858074,0.0989313991840305,0.03696615423732951,0.02468096655085937,0.0075583114419732
0.9257886815105042,0.05201527895260747,0.01096259272843389,0.009347747287047847,0.0018856995214068134
0.8451645871522208,0.07230438201904431,0.03521404497928743,0.03931679391680654,0.008000191932640913
0.9188593895274417,0.030109225787963722,0.029702695006625826,0.01632795830816749,0.005000731369801269
0.6814931167078884,0.0860319020434298,0.03524285320906181,0.11249353243163375,0.08473859560798638
0.8463747800535214,0.10314407383308688,0.034911349205385696,0.012883970510430933,0.002685826397575322
0.8798936505667908,0.060221997908046346,0.029755861605687384,0.02496014315163867,0.005168346767836647
0.9111424224013065,0.04210864323764768,0.025927944363100603,0.016231264876401835,0.004589725121543367
0.9321292181761095,0.03598625245173374,0.019200366121604858,0.010621595301621803,0.00206256794892999
0.831887764206351,0.07429427888316958,0.04929425202777934,0.03755666527227605,0.006967039610424127
0.8195302651420555,0.11777931018265202,0.0384728273462924,0.019883635739257974,0.0043339615897423495
0.9287000812995582,0.036798956445833024,0.020490253921653278,0.011170113473748054,0.0028405948592074605
0.8549773243642166,0.09395621216104014,0.029248386511956163,0.017646845271922413,0.004171231690864769
0.7708895479238298,0.1264156117581762,0.06143008699593087,0.03415423830910353,0.00711051501295956
0.9076913567629854,0.05229749111274495,0.020810088633937598,0.01589238557612458,0.0033086779142072124
0.9386883287727975,0.030789939503448393,0.013773846556790897,0.013951678698270718,0.002796206468692418
0.8195398729264273,0.11430580534444477,0.027221969299441304,0.033986465767093174,0.004945886662593513
0.9360204996858871,0.031484466443920126,0.013335531842023862,0.016337350313216054,0.0028221517149528896
0.6769951551181709,0.16558124242385855,0.08247901508253463,0.06492237204987114,0.010022215325564708
0.7352755363468555,0.17943254919805973,0.046195854370585106,0.03127952445518559,0.007816535629314166
0.8782240813897287,0.07988115430199831,0.019458991807426787,0.017399404839428676,0.005036367661417469
0.9184726812546488,0.04528463193325778,0.01689269815565452,0.01587485806953441,0.0034751305869042165
0.8596529816734548,0.073771909212469,0.04143692148886252,0.020221420246155277,0.004916767379058204
0.9282139500163121,0.04266387162550748,0.015059828585363543,0.010825561207439074,0.0032367885653778123
0.8961706617324762,0.06155199267319145,0.02285149401975022,0.016686651713261107,0.0027391998613210075
0.8379840930669622,0.09906942950234565,0.02786478798360808,0.028247536318041125,0.006834153129042673
0.948568789842526,0.026888549074983312,0.010645200772759012,0.012020754508748831,0.0018767058009827467
0.7885243416153151,0.14626577049165748,0.03193171252565045,0.027759956379769534,0.005518218987607531
0.8827307891772679,0.06385303904151224,0.031183908815508962,0.018323218023492727,0.00390904494221825
0.8772512877861591,0.0784676045869305,0.024558465875605586,0.01625708214331476,0.0034655596079899687
0.7979784701239462,0.14126591179225556,0.03111294211759022,0.022981291696449562,0.006661384269758526
0.8838123368159067,0.08062047095623544,0.02138278782135284,0.011249953006168495,0.0029344514003364734
0.9140132485552365,0.05199374112358706,0.014577237493169203,0.01618331663699364,0.0032324561910137546
0.8509364146387961,0.09388056413103223,0.03056180952475915,0.02085461973218423,0.003766591973228389
0.9645817309268528,0.01907218530039843,0.007522104830409894,0.006967482013265791,0.00185649692907321
0.9094006093216951,0.04302211391772228,0.019382080602582334,0.0220111918784646,0.006184004279535761
0.9051328515658794,0.04020751717571806,0.02754103637902676,0.023213443500807323,0.0039051513785683875
0.9592310272301418,0.02364093720210007,0.008958889795842482,0.00691171146415877,0.0012574343077569104
0.8647709277281189,0.09180453358032697,0.020585216960512777,0.018022411728635113,0.004816910002406123
