Delta_Power,Theta_Power,Alpha_Power,Beta_Power,Gamma_Power
0.9266176009662498,0.03863989604874292,0.026992716204270652,0.01804054243068543,0.003161771431747426
0.9058233922987519,0.056502235337149265,0.020425934672438268,0.01674866424660636,0.0027859359131846314
0.892940298937747,0.05246101456090006,0.03170319659628383,0.024109459459938084,0.003795380685469689
0.8905767650801096,0.058576482173820235,0.026615301849211424,0.024676791550713457,0.0037545766016582856
0.8519338662066301,0.10152254002549303,0.03296147872008618,0.03572540725517127,0.005939580676292022
0.9035991223941156,0.029857526628987167,0.031186938875328665,0.03550870328479377,0.005531726841971308
0.8846589153331417,0.032006125408267534,0.05542539164713719,0.027269138663006353,0.0027077514863134804
0.9057215099021054,0.02773573361419611,0.04447743618574607,0.023133387997025804,0.0030463548011973006
0.8915302897018439,0.076221339792083,0.02626722430124521,0.019366950388633123,0.005366486749666986
0.9254992350770461,0.042609499796978756,0.019186799782431777,0.013771253708692742,0.0041220881974284385
0.9025937941804607,0.08625013461722332,0.014241915900274519,0.017086178885291244,0.0036630470596687166
0.7710140162476642,0.0828938550857902,0.1305664099989195,0.03879511022228562,0.006344092550591891
0.9133446054021612,0.0470044348312905,0.027951509816161155,0.017167624033958325,0.0031921024800403114
0.925416748871357,0.038754991575452764,0.027426334679464186,0.016068473822676604,0.003234975001721049
0.8975536908463126,0.043588332591021905,0.029690513846380055,0.02824464180708799,0.005902638362561105
0.8261103485774645,0.06585048743298885,0.06973361319529875,0.03916633374886457,0.01078781417004334
0.9326078420861422,0.018144471616193206,0.028287947441485946,0.018459577334332268,0.0038424118684140343
0.9141528134600014,0.03213210989565177,0.03196617628423156,0.02270417251056614,0.0032199761014904613
0.9246342995081324,0.032217733776467784,0.029164014576497508,0.019872317758174607,0.0017292656621399186
0.9310775127310255,0.02888371057358727,0.021165645712741144,0.018917306838386435,0.0029055250147904236
0.858331130083118,0.04693842200527317,0.05486977856839988,0.04023842167319235,0.005319586844488018
